,Positive distance,Negative distance
3682,2.570755,17.004478
3683,4.1688576,24.158035
3684,7.2449512,29.762863
3685,3.6978183,16.097443
3686,6.3028784,23.413498
3687,4.7101145,25.081371
3688,3.2483072,21.959118
3689,5.7026443,21.926205
3690,3.2292562,23.92039
3691,5.9178414,22.42556
3692,3.4848728,13.367489
3693,9.05851,28.07936
3694,8.85443,16.532013
3695,5.0137506,18.23915
3696,4.693802,9.94598
3697,5.917446,23.181581
3698,4.4496703,32.690987
3699,2.1557994,12.121791
3700,6.485362,22.222347
3701,4.1096244,23.065369
3702,9.259879,16.30227
3703,4.3640594,19.375189
3704,3.7865794,21.99878
3705,1.9550712,13.951403
3706,4.468725,25.148804
3707,6.577616,11.552885
3708,6.6103196,31.290663
3709,5.8848352,31.041199
3710,7.6442432,21.03617
3711,6.4705973,22.076145
3712,4.0338736,26.193623
3713,4.1151767,18.767063
3714,5.306431,18.574902
3715,3.4522152,15.004467
3716,2.9679122,27.880175
3717,5.259591,9.040077
3718,7.301116,23.924627
3719,9.713856,21.51199
3720,2.1180058,10.237776
3721,2.5181868,22.028
3722,0.8109963,27.080233
3723,3.4404361,13.87442
3724,3.5638127,19.213203
3725,3.172431,22.965084
3726,4.6425276,13.917105
3727,5.6377172,31.698156
3728,6.3369217,16.814863
3729,7.001015,19.010939
3730,3.0337992,25.224937
3731,3.9899738,20.721947
3732,4.416223,30.23308
3733,3.99633,19.18586
3734,4.533884,22.294779
3735,3.873639,12.172113
3736,7.7088623,14.5144825
3737,4.7575397,18.36739
3738,6.5941544,29.702335
3739,4.2897305,16.031385
3740,2.5086126,13.377127
3741,2.7451425,24.862911
3742,7.4245214,24.124815
3743,7.173732,22.278088
3744,4.955001,8.157406
3745,2.5432098,17.683445
3746,5.352229,13.895569
3747,7.4079924,17.909534
3748,5.873866,23.353672
3749,7.2146053,20.562641
3750,1.4751778,15.952549
3751,6.3396854,29.74329
3752,5.9463987,24.42217
3753,8.690376,22.56395
3754,4.0541406,21.755283
3755,11.799577,16.139338
3756,5.1101103,13.683838
3757,2.2746108,24.469585
3758,5.024328,10.081654
3759,6.7235193,17.925816
3760,5.840173,24.985565
3761,6.646145,24.03178
3762,4.262644,16.855957
3763,4.857586,24.957779
3764,1.9548724,25.300026
3765,9.028967,26.450508
3766,3.284739,19.028557
3767,4.7702594,21.071358
3768,5.1736145,27.63362
3769,3.895132,19.753035
3770,5.135724,18.013754
3771,3.543878,11.525875
3772,2.0886297,15.631187
3773,5.0511174,29.401571
3774,4.7000427,23.519367
3775,5.398137,25.41835
3776,4.2842574,17.473383
3777,5.785969,30.203812
3778,6.3702717,23.759907
3779,6.534464,16.294888
3780,6.525536,27.357388
3781,6.214493,13.953587
3782,5.166725,24.273602
3783,4.663703,22.831734
3784,5.0429273,17.516762
3785,7.6459312,27.403473
3786,4.730631,15.525378
3787,2.5802884,12.410934
3788,4.0126925,21.001621
3789,6.549057,20.48325
3790,4.8907585,29.435604
3791,5.7829614,18.59281
3792,5.301492,24.384789
3793,4.537241,15.170277
3794,4.2703457,14.905223
3795,3.108935,17.99731
3796,3.6758099,24.334064
3797,3.5443072,12.426835
3798,4.3249416,27.962944
3799,4.425878,15.687437
3800,3.5085046,17.233881
3801,5.219286,32.61521
3802,2.5690517,19.095242
3803,6.2665973,24.228367
3804,3.0004516,19.489403
3805,7.1000934,19.580147
3806,5.348065,16.992931
3807,3.734789,15.707779
3808,7.0789275,25.310497
3809,7.2399025,14.685226
3810,2.8419263,18.935444
3811,4.6406937,14.927561
3812,5.4087815,18.506462
3813,4.749711,18.198921
3814,2.1292174,22.62787
3815,4.609085,26.685957
3816,1.9174521,9.671921
3817,3.7124307,19.045341
3818,1.7907866,19.25991
3819,6.279755,16.86211
3820,9.962591,9.738529
3821,2.4060001,11.329725
3822,4.5793,14.672676
3823,3.8967328,10.023079
3824,2.9778767,16.879139
3825,4.7027445,29.268742
3826,4.362256,23.235346
3827,5.099943,28.358263
3828,9.796391,16.58886
3829,3.5196753,18.911299
3830,4.746955,20.460032
3831,6.5978613,19.905132
3832,4.6552672,11.315594
3833,8.245827,25.509638
3834,5.6418877,18.87904
3835,7.2938285,22.536535
3836,6.2452917,16.131935
3837,6.1159554,21.134272
3838,1.879837,20.232916
3839,5.565989,20.777248
3840,4.296115,26.848427
3841,2.629979,13.892517
3842,3.0388794,20.700386
3843,3.8094583,15.782474
3844,0.806653,29.536343
3845,4.2318554,9.748249
3846,4.2993145,14.217055
3847,5.467865,18.721943
3848,7.3918176,24.5335
3849,8.590019,22.210333
3850,3.9334521,11.76004
3851,3.9560204,19.32306
3852,5.951817,16.044983
3853,4.500433,35.45667
3854,6.6357117,17.278816
3855,5.5570903,17.837343
3856,5.0925236,18.088226
3857,5.0816107,15.5847645
3858,5.8599606,20.926544
3859,4.9515877,31.12408
3860,8.703989,25.713078
3861,4.374504,30.29583
3862,2.8550959,16.43881
3863,3.010881,10.854131
3864,8.869888,28.025124
3865,6.3041515,22.711924
3866,6.2031984,21.68376
3867,6.3497467,16.14769
3868,5.3152795,15.868429
3869,5.0317054,25.677786
3870,4.800609,17.523687
3871,5.8666744,29.954243
3872,5.55245,23.362648
3873,4.525766,26.228596
3874,5.3445234,17.87429
3875,6.996812,29.083813
3876,1.3340302,34.12217
3877,7.5578947,26.77076
3878,3.1220868,16.201912
3879,4.505793,19.418718
3880,4.7238364,17.385084
3881,6.811244,15.158752
3882,9.201997,35.305496
3883,6.3094215,19.644417
3884,3.5864823,8.87748
3885,3.1815004,23.221985
3886,2.5720563,12.5966625
3887,7.9565268,19.083906
3888,3.2182193,20.174202
3889,8.278241,26.181892
3890,5.796499,24.004864
3891,2.5574207,21.364803
3892,5.941318,21.976746
3893,9.911271,21.454851
3894,1.565005,19.455532
3895,1.914697,10.366884
3896,4.4093466,19.326551
3897,5.799926,11.498095
3898,7.5913086,24.407534
3899,4.7004685,15.81896
3900,3.4467254,18.27783
3901,4.6604843,16.830956
3902,5.464404,11.303453
3903,4.1638327,13.231129
3904,10.081966,28.166914
3905,2.906734,13.600767
3906,4.0114374,25.448383
3907,5.7926216,12.683818
3908,3.644404,27.371876
3909,5.512764,25.093966
3910,2.7066581,22.369438
3911,4.6720614,23.60866
3912,3.128612,26.201172
3913,2.6088693,22.196602
3914,5.9229164,32.69735
3915,2.9637518,20.219913
3916,4.900631,14.289741
3917,7.9715595,31.304522
3918,7.882892,20.174173
3919,4.475212,9.263626
3920,6.4965777,17.768578
3921,3.060614,22.37328
3922,3.782522,12.568026
3923,6.462048,27.630272
3924,1.9490194,21.366127
3925,3.903361,16.42829
3926,4.391905,19.902012
3927,3.455346,13.305328
3928,4.5672646,22.940998
3929,5.420831,8.588861
3930,4.8610873,16.053572
3931,2.9035892,26.523037
3932,4.384386,23.231804
3933,7.805895,18.132757
3934,2.573199,26.617699
3935,5.032031,17.203323
3936,3.8962038,27.538025
3937,5.9859705,15.049038
3938,4.024513,13.9655
3939,8.477167,20.960175
3940,4.5068617,22.748144
3941,2.7728152,23.02398
3942,6.3012853,13.220965
3943,10.345458,21.75402
3944,5.594833,15.849199
3945,3.8355625,23.9878
3946,7.2424707,31.683945
3947,6.2508764,10.731655
3948,8.084032,13.909566
3949,8.879037,29.079594
3950,2.9952614,27.564802
3951,2.7623,21.915543
3952,4.0070763,21.251257
3953,6.3246593,12.607824
3954,7.5604157,18.324162
3955,3.33251,15.145338
3956,3.2256107,12.134797
3957,10.638665,16.787579
3958,4.3083878,22.700115
3959,4.9765553,20.192558
3960,3.8165977,14.48132
3961,5.473796,18.92753
3962,4.181163,20.501534
3963,4.6774626,17.307098
3964,4.854249,17.771149
3965,3.6644917,22.664486
3966,6.5501685,23.71585
3967,4.113333,17.53452
3968,4.369669,10.598829
3969,6.800539,26.066986
3970,3.101676,14.898249
3971,4.836174,14.342753
3972,5.484318,14.233934
3973,1.613381,19.62483
3974,4.334096,16.546011
3975,3.7982256,11.724995
3976,6.3708534,22.423445
3977,7.392218,10.127979
3978,3.787088,12.915186
3979,6.8998165,16.222267
3980,4.307831,16.594685
3981,4.0027966,13.847134
3982,3.3980162,13.52601
3983,9.073115,27.787798
3984,1.4958475,19.626068
3985,4.62591,36.692062
3986,6.680628,22.451324
3987,3.050025,20.538029
3988,9.969963,24.044165
3989,6.212126,18.348585
3990,4.522651,15.070005
3991,3.8692217,15.535596
3992,2.7558045,14.476248
3993,6.3127213,12.025829
3994,6.8339834,19.081753
3995,4.530761,28.605791
3996,5.2479644,18.201487
3997,2.0298748,10.64042
3998,5.955526,14.61488
3999,4.1390753,19.971178
4000,5.1574697,33.326893
4001,7.450503,13.223936
4002,4.162634,24.168716
4003,7.117266,20.443056
4004,3.8136048,21.330952
4005,4.603084,38.00796
4006,3.8162148,28.041454
4007,5.0685215,24.121132
4008,6.7948003,9.97537
4009,3.5262647,16.926037
4010,5.058544,20.491447
4011,5.059726,17.098318
4012,5.7348833,15.927489
4013,5.66185,20.583658
4014,5.242521,25.647282
4015,2.5042596,28.218935
4016,7.169256,22.700432
4017,3.0297399,7.5922213
4018,2.3288243,23.442158
4019,5.3803215,19.769405
4020,6.0571055,20.649265
4021,3.9547281,21.609879
4022,4.2522798,23.422163
4023,3.5655608,22.654758
4024,3.125177,17.984024
4025,6.192714,18.067158
4026,0.329184,17.704485
4027,7.7647686,23.157715
4028,3.2937255,30.876234
4029,2.9426837,17.17926
4030,4.8471093,18.085876
4031,7.027958,27.40901
4032,3.140963,20.05368
4033,8.783691,21.070738
4034,6.0008087,13.844725
4035,3.96724,25.141972
4036,1.6590525,25.035938
4037,3.8908765,21.016401
4038,6.3250504,17.587505
4039,5.130703,26.936295
4040,5.922179,13.589366
4041,5.3137655,19.016356
4042,4.1725583,14.259881
4043,8.08176,33.162357
4044,6.9083524,20.23298
4045,1.2170551,20.432997
4046,3.9615827,9.057943
4047,2.975819,18.00427
4048,3.8178215,20.956944
4049,5.238924,15.404045
4050,6.3612375,21.168943
4051,5.924996,22.846401
4052,3.7613158,20.163946
4053,8.892423,21.220192
4054,0.6032045,17.900032
4055,1.9316952,18.08081
4056,5.60951,21.996574
4057,3.6744957,20.076
4058,4.6865883,28.031063
4059,6.1553125,16.185566
4060,8.078243,17.328022
4061,4.5419254,21.450716
4062,3.746399,22.399492
4063,11.384933,24.214659
4064,4.703512,12.952226
4065,5.741039,26.274101
4066,8.34414,14.907114
4067,10.321722,17.046082
4068,5.5920258,19.103561
4069,6.750099,25.39087
4070,4.7479467,16.191547
4071,7.4301515,17.790754
4072,4.517489,13.423373
4073,5.6435614,16.84457
4074,8.809706,17.012058
4075,3.086029,16.088959
4076,4.4163837,16.298527
4077,5.6402626,15.140944
4078,3.18359,21.780727
4079,5.5707655,14.502161
4080,3.1881804,14.358746
4081,5.9790664,23.167305
4082,8.180461,15.22243
4083,4.623826,12.268121
4084,2.9563334,24.600681
4085,3.2219467,11.133764
4086,8.817545,13.496202
4087,7.4490914,12.423663
4088,6.735837,17.343204
4089,7.196656,26.972263
4090,3.2754092,25.928934
4091,7.4393215,22.906563
4092,5.5472183,8.334621
4093,4.2361765,17.519203
4094,7.1739655,20.807783
4095,3.9602804,14.933648
4096,2.947538,17.284065
4097,4.186764,16.288336
4098,8.088472,24.461113
4099,4.4219217,14.024864
4100,9.746969,14.72218
4101,5.961895,20.19666
4102,3.6782448,28.657986
4103,4.4096828,26.342638
4104,4.3155375,14.85706
4105,2.170583,14.624548
4106,3.7650344,29.57576
4107,3.2177892,28.6558
4108,4.2059507,28.143606
4109,7.7064905,14.9035225
4110,5.5339403,24.447224
4111,3.6156344,7.7457743
4112,5.6657615,25.665613
4113,1.8504941,25.74504
4114,5.9120407,10.769949
4115,6.0114083,15.136572
4116,3.4602718,18.427292
4117,8.222557,23.198631
4118,9.68605,35.971825
4119,8.378437,22.118843
4120,5.493851,21.73338
4121,3.9350796,28.583057
4122,7.0250463,14.303863
4123,3.9183104,26.1585
4124,8.386381,26.026878
4125,6.552533,22.53511
4126,6.901892,23.179296
4127,7.1528378,22.670723
4128,8.126144,21.611095
4129,3.9965003,21.19701
4130,7.982654,24.824316
4131,8.214603,18.311161
4132,4.0669603,23.491837
4133,2.1479921,20.267302
4134,3.510991,23.1823
4135,8.68851,16.28453
4136,2.706647,22.48924
4137,5.901561,20.002314
4138,4.2228146,15.314537
4139,5.154931,24.472204
4140,3.1357756,20.512762
4141,5.4736905,18.43228
4142,2.5416565,17.76242
4143,4.7699447,18.419037
4144,5.015957,14.144409
4145,5.5662837,10.935337
4146,4.8183565,23.712849
4147,6.179504,23.538462
4148,3.458929,19.419912
4149,8.375897,9.655899
4150,3.84417,21.94065
4151,4.0191345,23.35219
4152,4.16992,25.481503
4153,3.2267952,25.520748
4154,3.2267025,16.043797
4155,4.300306,13.435318
4156,3.3001184,11.052929
4157,1.8213649,17.97939
4158,7.164416,15.109995
4159,4.5037684,20.512108
4160,4.2865205,17.30746
4161,4.997715,16.652584
4162,3.5143468,16.537313
4163,6.161339,21.349718
4164,5.0161023,32.58937
4165,7.044154,18.810606
4166,6.9372253,26.771614
4167,4.806132,13.709268
4168,3.234807,12.094564
4169,2.2845569,14.451443
4170,7.920842,29.577774
4171,3.790235,18.549778
4172,5.2306633,22.416677
4173,2.53397,16.307362
4174,7.212043,22.377293
4175,5.6794963,31.260063
4176,7.975706,26.177639
4177,5.966013,24.353428
4178,6.780305,20.516768
4179,6.069453,32.545376
4180,3.4652126,16.3909
4181,4.0778418,30.551552
4182,7.246448,30.611614
4183,8.984782,26.090698
4184,3.2923622,31.943634
4185,5.1881337,10.290232
4186,8.149289,17.721983
4187,5.6010513,24.186115
4188,4.811048,33.434814
4189,5.541789,21.841454
4190,2.8406131,10.808281
4191,8.000647,24.325075
4192,6.837169,22.110275
4193,6.216259,22.716162
4194,3.5700984,23.508253
4195,3.6970048,20.360264
4196,3.8520896,15.725458
4197,3.0645185,21.462095
4198,7.3820424,29.42446
4199,4.345072,16.86419
4200,6.6197596,16.45534
4201,5.5312295,18.4254
4202,5.3429546,20.564587
4203,7.1825914,21.488174
4204,3.3709126,10.930147
4205,3.9975607,18.247414
4206,8.073343,31.67796
4207,3.7317772,8.87184
4208,8.171817,12.2932205
4209,5.7046185,20.129644
4210,4.547326,26.4402
4211,4.230307,16.366398
4212,3.6015973,12.734506
4213,4.16803,15.518673
4214,3.45733,31.838478
4215,5.6512375,14.550192
4216,5.4188375,12.524448
4217,3.4639475,20.812323
4218,8.932929,20.10216
4219,5.623875,24.009216
4220,11.960079,16.23682
4221,5.1804247,14.307776
4222,6.148902,16.813234
4223,2.2289777,16.024448
4224,4.1529026,19.519117
4225,4.726854,12.685749
4226,2.268045,20.626335
4227,5.21348,19.6398
4228,5.1147614,25.497385
4229,3.2876759,17.513435
4230,7.568421,22.8968
4231,5.069955,8.871717
4232,4.163555,13.912252
4233,5.6162243,12.525361
4234,3.0390444,19.511345
4235,4.1062527,17.086847
4236,4.841779,20.305248
4237,10.533864,23.07956
4238,6.7881775,19.83216
4239,5.9145956,28.417912
4240,4.8957787,26.97406
4241,7.745941,23.32935
4242,4.108177,18.14378
4243,3.4942896,24.657452
4244,6.1458874,27.924202
4245,10.480541,28.338089
4246,2.8740005,19.039467
4247,4.092287,27.29671
4248,3.058824,16.248543
4249,10.058033,20.738377
4250,2.7540255,20.046122
4251,4.933606,27.697132
4252,7.152697,16.875996
4253,4.174096,22.975603
4254,4.546979,30.06308
4255,6.277124,20.142525
4256,5.689725,24.125908
4257,3.018842,29.618057
4258,5.7615767,17.128357
4259,6.04225,21.373108
4260,2.103022,21.49982
4261,4.993825,12.584807
4262,5.2487817,21.022894
4263,3.5461082,21.445507
4264,3.775815,18.616463
4265,4.5626926,25.858208
4266,6.115823,24.713785
4267,9.092333,18.04457
4268,4.9414997,12.167906
4269,5.149362,21.496538
4270,8.7534485,29.876778
4271,4.4662237,25.649343
4272,6.8469167,14.151592
4273,7.004129,16.383701
4274,4.906368,17.518448
4275,4.3446665,26.511639
4276,5.586418,26.858593
4277,4.287944,22.038326
4278,4.7017474,26.32113
4279,5.776056,26.493063
4280,3.1746125,19.932201
4281,5.4259367,13.092512
4282,7.6714306,26.398617
4283,4.7638283,19.972519
4284,9.29987,28.171906
4285,5.0418143,8.89236
4286,3.1538358,10.659467
4287,6.3943644,12.778715
4288,6.556683,32.462227
4289,5.611662,14.954703
4290,3.1187966,12.4791355
4291,6.780673,13.384781
4292,3.215154,25.949562
4293,4.0269012,17.55754
4294,4.521249,28.9674
4295,1.8946232,11.635595
4296,4.115235,24.804132
4297,5.008111,23.584244
4298,5.165227,19.849922
4299,3.8009539,10.177206
4300,6.325091,23.37593
4301,4.41953,23.185303
4302,5.299031,21.099258
4303,6.951477,23.136856
4304,6.9259186,24.971655
4305,3.6941216,15.776582
4306,6.480415,26.677204
4307,1.8864322,19.659435
4308,5.589859,37.55311
4309,1.9369018,30.67065
4310,8.873402,13.936119
4311,4.993436,31.350828
4312,4.8059998,18.501842
4313,6.060813,24.336712
4314,4.1002097,16.260876
4315,4.520423,10.333707
4316,5.7096624,14.428312
4317,2.6658797,7.106692
4318,8.01247,21.85542
4319,3.3628545,23.883503
4320,3.6532216,11.34995
4321,7.8658276,33.726192
4322,5.512748,14.730703
4323,5.8668985,10.854418
4324,6.5250187,19.01289
4325,3.6593122,19.82421
4326,8.746535,34.165504
4327,5.3318243,14.270399
4328,3.3103085,18.25102
4329,3.419434,7.175976
4330,5.142023,22.994595
4331,7.0705833,15.036243
4332,5.1472635,22.906801
4333,2.5468197,28.76099
4334,6.0312557,10.646517
4335,3.0971239,29.297283
4336,4.2540793,18.85234
4337,3.9161468,26.96297
4338,4.792798,13.92495
4339,6.547799,14.47867
4340,7.488678,23.195452
4341,2.580532,17.387682
4342,6.385314,18.229296
4343,3.2410693,21.58751
4344,4.0512705,17.607601
4345,4.3475876,14.659767
4346,6.436245,27.244396
4347,5.2942142,16.821053
4348,6.27,21.082758
4349,3.7805033,15.397122
4350,6.0658417,14.782556
4351,10.072487,17.968838
4352,2.9868612,19.68393
4353,5.769719,17.388296
4354,6.7939034,20.527403
4355,6.168846,20.695833
4356,2.1002893,25.120766
4357,7.4845634,16.506641
4358,9.891971,16.922243
4359,6.2249594,30.751038
4360,3.8812542,12.887471
4361,4.059245,13.4554
4362,8.352084,21.059967
4363,1.8108208,24.708284
4364,4.28431,25.034199
4365,1.1085576,15.523977
4366,6.144831,19.079208
4367,7.2932405,26.050766
4368,5.649617,32.02024
4369,5.4178553,13.1944065
4370,2.0529835,12.9888935
4371,3.9819858,10.226281
4372,1.6962563,10.998931
4373,4.101638,24.122993
4374,6.157366,20.878403
4375,4.944633,26.611603
4376,5.490336,14.449255
4377,3.5880775,20.631435
4378,7.0927796,19.65099
4379,1.2693622,20.07537
4380,5.4876456,24.394197
4381,3.385164,21.212658
4382,6.389742,13.663525
4383,6.003961,15.13307
4384,7.1950517,19.793556
4385,5.7648664,16.770943
4386,5.653557,30.509127
4387,6.562283,27.320343
4388,5.438019,17.619986
4389,5.181443,12.650042
4390,5.3027973,15.068649
4391,7.042412,16.425333
4392,3.8334746,17.457954
4393,2.2697105,11.406674
4394,9.36934,28.695627
4395,5.940984,31.266365
4396,2.5284963,24.089844
4397,4.096689,22.848398
4398,4.5352826,29.368633
4399,4.00391,23.618107
4400,3.5128179,14.193937
4401,7.002037,29.551048
4402,1.9372122,20.063206
4403,5.3725586,15.235165
4404,2.4480696,26.338673
4405,9.8110285,20.707565
4406,4.7780952,16.559776
4407,5.6021194,17.750427
4408,4.3135514,16.26577
4409,4.1528177,15.830361
4410,7.203584,13.410431
4411,7.249905,32.347088
4412,1.8995062,10.32244
4413,7.7670937,17.13776
4414,3.6831465,12.06803
4415,6.2765064,19.265604
4416,1.790724,14.936771
4417,9.306988,25.754116
4418,3.8190773,13.669778
4419,4.3554263,19.629852
4420,5.193749,14.305336
4421,4.575409,14.137382
4422,4.838666,19.21273
4423,8.110102,18.875523
4424,2.1507473,27.187132
4425,1.8594518,16.539242
4426,6.7509556,10.332194
4427,4.181074,20.871218
4428,7.556486,18.657528
4429,5.719406,22.923119
4430,6.24035,21.615635
4431,1.686887,22.395725
4432,2.735342,18.561304
4433,5.9225454,23.47192
4434,4.4265265,23.731033
4435,4.417592,18.48049
4436,3.5594754,17.215416
4437,8.975391,21.264225
4438,8.447836,26.645817
4439,2.5571811,9.914181
4440,4.876612,25.820606
4441,2.5763717,18.290936
4442,3.3435278,18.950047
4443,5.6710377,18.728203
4444,5.0176916,20.57519
4445,7.079937,20.574764
4446,7.482203,23.044544
4447,5.4891825,18.222597
4448,6.3930526,11.122534
4449,4.082899,25.402172
4450,3.784381,14.568828
4451,2.6018734,21.663315
4452,7.80546,16.847696
4453,5.7891326,22.796436
4454,4.373869,24.70852
4455,4.6882935,23.329472
4456,3.011357,30.711405
4457,3.74222,9.600696
4458,4.492713,27.407219
4459,7.771741,17.299679
4460,4.4096828,19.850231
4461,2.285664,15.879347
4462,5.2126546,26.11058
4463,3.4400582,23.471666
4464,2.2819772,22.334494
4465,5.7838416,19.229914
4466,4.904651,19.169888
4467,5.673395,21.388998
4468,6.5712976,21.99942
4469,4.578168,19.024271
4470,4.334112,23.80217
4471,4.51293,17.77441
4472,5.2099895,24.826912
4473,5.2748346,13.994212
4474,8.096547,18.392733
4475,5.314308,19.721498
4476,4.2202816,19.785938
4477,2.6853473,11.143912
4478,7.9203243,20.372707
4479,4.2808013,17.625116
4480,9.244417,24.275665
4481,4.299677,27.332558
4482,2.8593397,8.316784
4483,4.8611727,24.882404
4484,7.4254446,18.391869
4485,4.7123814,25.452938
4486,3.11318,8.877673
4487,6.2584,8.780138
4488,5.940714,22.10572
4489,7.409709,17.09486
4490,3.6915407,12.82807
4491,10.095739,31.317785
4492,3.2830672,15.002636
4493,9.417189,18.139261
4494,3.575357,15.04952
4495,1.6156187,14.684241
4496,6.6074057,17.60673
4497,3.8678114,21.084774
4498,3.562189,20.740467
4499,7.3297987,19.891865
4500,3.762672,24.416
4501,4.0134425,18.209003
4502,3.240932,12.534919
4503,4.11687,23.202461
4504,4.3524866,12.52375
4505,4.26563,25.053164
4506,7.645833,14.525135
4507,2.0843651,21.119358
4508,7.985732,20.696093
4509,5.50548,17.060772
4510,5.71128,17.194578
4511,6.5859537,21.454254
4512,4.509182,25.069456
4513,1.6429857,15.263704
4514,7.3113728,23.89085
4515,6.42688,27.66338
4516,4.4706883,20.603592
4517,8.063748,11.188734
4518,5.2547526,26.52414
4519,4.3640714,22.78915
4520,6.980905,14.684147
4521,4.857685,18.350779
4522,3.6664863,13.183419
4523,5.660679,22.753326
4524,6.659098,18.820114
4525,4.7772665,16.746058
4526,4.923999,18.907768
4527,4.6239257,14.597944
4528,9.2940445,25.8219
4529,7.1633534,21.1115
4530,4.5073366,12.409673
4531,1.7677628,20.397785
4532,4.1799364,25.822012
4533,6.096629,23.162346
4534,6.0508723,16.62491
4535,6.4539104,19.825989
4536,7.4037414,16.365622
4537,5.7482495,25.336975
4538,4.8200316,17.791958
4539,8.597941,12.88331
4540,6.0272503,22.40275
4541,4.8736305,13.729223
4542,7.5557356,21.86372
4543,5.664511,12.455948
4544,4.1080637,21.384474
4545,3.934198,16.51244
4546,5.0774384,20.246822
4547,2.2570834,18.05523
4548,3.223064,19.174568
4549,5.0925283,18.462704
4550,6.4463987,16.221699
4551,5.0751863,26.968967
4552,2.6795907,18.544634
4553,3.8971071,17.926682
4554,5.260381,13.249718
4555,7.8828926,12.51396
4556,7.9284163,22.20464
4557,9.312607,22.181532
4558,6.435316,15.621804
4559,6.482667,21.059938
4560,3.3670769,11.856598
4561,7.246545,11.03554
4562,4.445828,25.87143
4563,5.5652285,16.715633
4564,2.9703178,27.680952
4565,4.3685427,16.76123
4566,4.6966286,19.565466
4567,2.9656925,15.612566
4568,6.067598,22.290668
4569,5.285375,16.659521
4570,7.223687,20.624922
4571,3.79731,25.955988
4572,3.5809257,19.343304
4573,3.8391626,14.779403
4574,4.927575,15.884329
4575,6.3010373,25.705723
4576,5.545369,25.534376
4577,7.7642097,24.40213
4578,5.047197,16.366442
4579,8.968973,24.545221
4580,3.9330516,5.073298
4581,4.697804,27.152378
4582,4.321637,22.213898
4583,5.0557785,16.903141
4584,7.279017,18.365294
4585,4.3779526,14.065804
4586,2.0680993,21.235683
4587,7.108261,18.385422
4588,4.301636,17.928034
4589,5.711381,17.075485
4590,5.6468644,20.430214
4591,3.8536038,13.185828
4592,9.402132,23.191938
4593,6.3603487,10.633898
4594,9.370613,22.816172
4595,2.5053132,19.350342
4596,7.304507,24.860119
4597,11.914743,24.904692
4598,3.048468,18.265766
4599,6.220642,24.695255
4600,7.1473927,22.741556
4601,7.9007907,20.799683
4602,3.5105968,9.433241
4603,3.1641264,19.68098
4604,4.324044,15.288891
4605,6.70663,20.752861
4606,3.4599795,17.318453
4607,5.6612415,20.888557
4608,2.7666492,20.821375
4609,4.618362,22.639357
4610,7.689084,14.670365
4611,3.3344882,24.335655
4612,7.753474,21.752934
4613,2.9333405,16.233767
4614,7.31215,24.065947
4615,4.2053504,19.502922
4616,3.9140453,16.610003
4617,6.8308816,18.375402
4618,4.97495,18.509445
4619,2.18086,7.682096
4620,1.7589254,20.82022
4621,4.546619,20.668324
4622,4.844871,21.8835
4623,2.6621895,16.320518
4624,2.6306367,16.931137
4625,7.546481,24.634075
4626,6.2847757,21.901333
4627,7.2136526,12.256604
4628,2.937883,20.65156
4629,4.4566274,5.90401
4630,8.252902,29.786037
4631,11.511581,24.484709
4632,4.158366,15.96312
4633,3.2459524,12.718554
4634,3.5817144,17.404045
4635,4.0223184,21.358057
4636,4.4188433,14.833842
4637,7.239773,34.360867
4638,4.5341163,37.80726
4639,3.758389,15.134838
4640,10.040314,22.491325
4641,9.185628,18.80867
4642,3.2811503,10.5605
4643,3.035293,12.209195
4644,7.7296286,13.317663
4645,4.220644,11.644167
4646,3.3455858,9.806917
4647,7.413705,19.728546
4648,6.2247524,26.291891
4649,5.00873,21.089382
4650,4.916423,23.962618
4651,6.3168654,14.577415
4652,1.2538078,8.127756
4653,6.7234154,17.018879
4654,3.6959743,14.179299
4655,6.487273,26.019182
4656,1.4222071,21.616034
4657,0.9309216,28.586758
4658,5.18097,27.954426
4659,4.0473604,16.588438
4660,5.630412,16.118427
4661,3.222311,18.262594
4662,8.024763,34.071938
4663,1.6115074,19.526686
4664,5.4513526,12.176675
4665,5.6877575,15.458517
4666,3.4750593,14.906447
4667,4.2276964,5.7181764
4668,7.5415654,20.156437
4669,7.19074,30.336044
4670,3.9573288,16.567295
4671,6.0828967,25.719597
4672,5.775639,22.12701
4673,4.603835,12.360687
4674,6.2185597,23.756397
4675,2.8242533,26.61886
4676,7.322349,23.181702
4677,2.7848291,15.13544
4678,6.768176,25.901426
4679,5.585154,20.243446
4680,9.021356,20.120068
4681,6.6907463,20.890297
4682,5.998021,18.472034
4683,5.7007675,15.918422
4684,11.150248,23.39444
4685,4.9351664,23.145
4686,2.3789878,12.995426
4687,6.414074,30.521091
4688,5.2610955,12.469034
4689,10.154472,23.60355
4690,4.321595,15.539435
4691,4.544802,15.713182
4692,8.815817,11.51285
4693,4.381722,27.564802
4694,4.045448,13.465595
4695,9.470399,19.258797
4696,7.4566245,9.483887
4697,3.5045385,10.532831
4698,5.8546205,11.991505
4699,5.132544,24.965685
4700,3.4074283,16.73562
4701,5.8485312,14.614515
4702,8.954883,25.010176
4703,4.5750103,14.008522
4704,3.083357,25.475979
4705,8.25898,26.696419
4706,6.1707435,11.152634
4707,10.598996,13.719171
4708,8.559377,24.80027
4709,2.6768422,16.629845
4710,1.5270059,27.640408
4711,9.372011,24.322636
4712,5.0975122,27.337254
4713,9.908192,10.367764
